Date,Returns
06-01-1994,0.002475355969
06-02-1994,0.00004370342853
06-03-1994,0.00541898831
06-06-1994,-0.002716623563
06-07-1994,-0.001460076709
06-08-1994,-0.002509766264
06-09-1994,0.001750317245
06-10-1994,0.001769099725
06-13-1994,0.0009374931868
06-14-1994,0.007122631235
06-15-1994,-0.003806475334
06-16-1994,0.002865764964
06-17-1994,-0.007533608988
06-20-1994,-0.006478350965
06-21-1994,-0.009089312374
06-22-1994,0.003877343023
06-23-1994,-0.007636451919
06-24-1994,-0.01519026755
06-27-1994,0.01018518519
06-28-1994,-0.002772126713
06-29-1994,0.003497208958
06-30-1994,-0.007506199316
07-01-1994,0.004344205101
07-05-1994,0.0003809950695
07-06-1994,-0.0005376705424
07-07-1994,0.005043373008
07-08-1994,0.002609393818
07-11-1994,-0.003314425537
07-12-1994,-0.0002455028344
07-13-1994,0.001741265766
07-14-1994,0.01042943418
07-15-1994,0.001654132022
07-18-1994,0.002333979214
07-19-1994,-0.002987566451
07-20-1994,-0.0049795091
07-21-1994,0.002236492471
07-22-1994,0.001104703829
07-25-1994,0.002515945355
07-26-1994,-0.001959273528
07-27-1994,-0.001742544556
07-28-1994,0.0036900369
07-29-1994,0.008849947164
08-01-1994,0.006000960154
08-02-1994,-0.0009761176547
08-03-1994,0.001932430085
08-04-1994,-0.006609600173
08-05-1994,-0.002857766143
08-08-1994,0.001750202367
08-09-1994,0.00006551791915
08-10-1994,0.005197414396
08-11-1994,-0.003084944601
08-12-1994,0.006668410042
08-15-1994,-0.001536996147
08-16-1994,0.008195477311
08-17-1994,0.000344078622
08-18-1994,-0.004299503407
08-19-1994,0.001101107585
08-22-1994,-0.002933057281
08-23-1994,0.004736978716
08-24-1994,0.009730683947
08-25-1994,-0.002025456794
08-26-1994,0.01222013331
08-29-1994,0.001667370198
08-30-1994,0.003118481215
08-31-1994,-0.001218308232
09-01-1994,-0.00487917727
09-02-1994,-0.004607223619
09-06-1994,0.001847172976
09-07-1994,-0.001843767219
09-08-1994,0.004564852757
09-09-1994,-0.01048315509
09-12-1994,-0.004207783331
09-13-1994,0.002788442976
09-14-1994,0.002759299266
09-15-1994,0.01281996587
09-16-1994,-0.007624102272
09-19-1994,-0.000721577283
09-20-1994,-0.01590740151
09-21-1994,-0.004100483425
09-22-1994,-0.0004117366619
09-23-1994,-0.003468684285
09-26-1994,0.002501794766
09-27-1994,0.002669154985
09-28-1994,0.006038307542
09-29-1994,-0.005593322434
09-30-1994,0.001016787816
10-03-1994,-0.002096345443
10-04-1994,-0.01548490492
10-05-1994,-0.002353769331
10-06-1994,-0.00255777033
10-07-1994,0.006057122646
10-10-1994,0.008657437926
10-11-1994,0.01470460091
10-12-1994,-0.0006870048734
10-13-1994,0.004984209509
10-14-1994,0.00280040189
10-17-1994,-0.0002984438286
10-18-1994,-0.002772091436
10-19-1994,0.005602360689
10-20-1994,-0.00729352726
10-21-1994,-0.004198350648
10-24-1994,-0.008733248726
10-25-1994,0.001518998329
10-26-1994,0.002361709965
10-27-1994,0.006981972245
10-28-1994,0.01700118064
10-31-1994,-0.002997234945
11-01-1994,-0.00832010162
11-02-1994,-0.004077537253
11-03-1994,0.003001007481
11-04-1994,-0.01203222842
11-07-1994,0.001708921
11-08-1994,0.005571511866
11-09-1994,-0.0005368839257
11-10-1994,-0.002213149979
11-11-1994,-0.004349979542
11-14-1994,0.0079809668
11-15-1994,-0.002167195949
11-16-1994,0.00126873535
11-17-1994,-0.004402731841
11-18-1994,-0.004530060185
11-21-1994,-0.006869352287
11-22-1994,-0.01791403011
11-23-1994,-0.0003554844587
11-25-1994,0.005245260374
11-28-1994,0.004134515466
11-29-1994,0.002223885855
11-30-1994,-0.003251532394
12-01-1994,-0.01051378695
12-02-1994,0.009756749532
12-05-1994,0.00004412089124
12-06-1994,-0.0004632489191
12-07-1994,-0.004149102867
12-08-1994,-0.012809432
12-09-1994,0.003389830508
12-12-1994,0.005615715053
12-13-1994,0.001512892963
12-14-1994,0.01070754193
12-15-1994,0.0008132404334
12-16-1994,0.007598717442
12-19-1994,-0.001939843069
12-20-1994,-0.001768906554
12-21-1994,0.005491139794
12-22-1994,0.0001523030395
12-23-1994,0.0003263139575
12-27-1994,0.005741252202
12-28-1994,-0.003481306896
12-29-1994,0.0006726554702
12-30-1994,-0.004119955765
01-03-1995,-0.0003483789492
01-04-1995,0.003485003594
01-05-1995,-0.000803108246
01-06-1995,0.0007385845245
01-09-1995,0.0003256056265
01-10-1995,0.001844497971
01-11-1995,-0.00004332004852
01-12-1995,-0.00004332192523
01-13-1995,0.009379603154
01-16-1995,0.007318067687
01-17-1995,0.001427414888
01-18-1995,-0.0007233273056
01-19-1995,-0.005875966022
01-20-1995,-0.004647178499
01-23-1995,0.002237617798
01-24-1995,0.00008587007857
01-25-1995,0.003391576869
01-26-1995,0.001882594558
01-27-1995,0.004420054663
01-30-1995,-0.003996683603
01-31-1995,0.004076753965
02-01-1995,-0.00004251519918
02-02-1995,0.005080782313
02-03-1995,0.01239450919
02-06-1995,0.005202130993
02-07-1995,-0.0006858710562
02-08-1995,0.0007903329798
02-09-1995,-0.002078181176
02-10-1995,0.002644786439
02-13-1995,0.0003946329913
02-14-1995,0.001868576767
02-15-1995,0.004123924982
02-16-1995,0.001403392909
02-17-1995,-0.006697992663
02-21-1995,0.001556113451
02-22-1995,0.004868246603
02-23-1995,0.003793266951
02-24-1995,0.002464521164
02-27-1995,-0.008809489664
02-28-1995,0.007399599016
03-01-1995,-0.003570036316
03-02-1995,-0.00107072995
03-03-1995,0.0005977779152
03-06-1995,0.000432615055
03-07-1995,-0.007227724811
03-08-1995,0.002115655853
03-09-1995,0.00004139586869
03-10-1995,0.01326682672
03-13-1995,0.0009804522336
03-14-1995,0.005795327007
03-15-1995,-0.002049138753
03-16-1995,0.007176547125
03-17-1995,0.0002220383117
03-20-1995,0.001251210849
03-21-1995,-0.002156649333
03-22-1995,0.001211949825
03-23-1995,0.0005648919644
03-24-1995,0.0101219881
03-27-1995,0.004451364353
03-28-1995,0.001391096979
03-29-1995,-0.001547926176
03-30-1995,-0.001788837653
03-31-1995,-0.003006650472
04-03-1995,0.002276766991
04-04-1995,0.006755006476
04-05-1995,0.0006531549363
04-06-1995,0.001008762387
04-07-1995,0.0006718305406
04-10-1995,0.001165040875
04-11-1995,-0.002919074574
04-12-1995,0.003244120032
04-13-1995,0.004061754441
04-17-1995,-0.006087622489
04-18-1995,-0.0015015905
04-19-1995,-0.0008904367097
04-20-1995,0.0007327893528
04-21-1995,0.006332996893
04-24-1995,0.008653070857
04-25-1995,-0.001540291291
04-26-1995,0.001093536419
04-27-1995,0.001736043382
04-28-1995,0.002258786876
05-01-1995,-0.0008742787201
05-02-1995,0.001166725003
05-03-1995,0.0109155887
05-04-1995,0.0001152782047
05-05-1995,-0.0008068544204
05-08-1995,0.007382911636
05-09-1995,-0.0007634170547
05-10-1995,0.001528000611
05-11-1995,0.00001907086734
05-12-1995,0.002250319431
05-15-1995,0.004167063077
05-16-1995,0.0008526926138
05-17-1995,-0.002120449081
05-18-1995,-0.01421063616
05-19-1995,-0.0007506062589
05-22-1995,0.008590304128
05-23-1995,0.009433782106
05-24-1995,0.00003783650845
05-25-1995,-0.0000378350769
05-26-1995,-0.009345617586
05-30-1995,-0.0001336770744
05-31-1995,0.01875549104
06-01-1995,0.0001687289089
06-02-1995,-0.001836960393
06-05-1995,0.00580270793
06-06-1995,-0.00009335324869
06-07-1995,-0.004518719074
06-08-1995,-0.001463057791
06-09-1995,-0.008284023669
06-12-1995,0.005568814638
06-13-1995,0.009738547318
06-14-1995,0.000783509001
06-15-1995,0.001211624136
06-16-1995,0.005045427465
06-19-1995,0.009984624789
06-20-1995,-0.0004401892814
06-21-1995,-0.001834929722
06-22-1995,0.01303356741
06-23-1995,-0.002467926035
06-26-1995,-0.01015080679
06-27-1995,-0.003124253395
06-28-1995,0.004240178456
06-29-1995,-0.001578763791
06-30-1995,0.001618033721
07-03-1995,0.004295548417
07-05-1995,0.0003107349796
07-06-1995,0.01229762818
07-07-1995,0.004296106428
07-10-1995,0.001473839352
07-11-1995,-0.004325275041
07-12-1995,0.01101337467
07-13-1995,0.0001961168857
07-14-1995,-0.001978609626
07-17-1995,0.005054564289
07-18-1995,-0.007570372477
07-19-1995,-0.01339397629
07-20-1995,0.004646266652
07-21-1995,0.0001445243343
07-24-1995,0.005436942307
07-25-1995,0.008030469073
07-26-1995,0.0009089288897
07-27-1995,0.00642794822
07-28-1995,-0.004051519762
07-31-1995,-0.001545485229
08-01-1995,-0.004305590151
08-02-1995,-0.001500964906
08-03-1995,-0.00008947745168
08-04-1995,0.0003400447427
08-07-1995,0.00195011987
08-08-1995,0.0006428227059
08-09-1995,-0.00121344064
08-10-1995,-0.004037805292
08-11-1995,-0.004197685891
08-14-1995,0.008340689233
08-15-1995,-0.00209025619
08-16-1995,0.002506400272
08-17-1995,-0.001660803257
08-18-1995,0.0003040927304
08-21-1995,-0.001967060675
08-22-1995,0.002526383688
08-23-1995,-0.004253645982
08-24-1995,0.0005743619198
08-25-1995,0.004735765795
08-28-1995,-0.001874665238
08-29-1995,0.001699311332
08-30-1995,0.001642857143
08-31-1995,0.001711474007
09-01-1995,0.003488289314
09-05-1995,0.009453036322
09-06-1995,0.001756944322
09-07-1995,0.000210463546
09-08-1995,0.004190850269
09-11-1995,0.002147796326
09-12-1995,0.004530327055
09-13-1995,0.003920140154
09-14-1995,0.008362561985
09-15-1995,-0.00044550299
09-18-1995,-0.0009942573069
09-19-1995,0.002453798239
09-20-1995,0.004399178364
09-21-1995,-0.006425004687
09-22-1995,-0.00217838765
09-25-1995,0.000137520843
09-26-1995,-0.0006875096681
09-27-1995,-0.0006363839631
09-28-1995,0.00831268071
09-29-1995,-0.002492020414
10-02-1995,-0.004602932872
10-03-1995,0.001065804855
10-04-1995,-0.001493972593
10-05-1995,0.001994943849
10-06-1995,-0.0002402897207
10-09-1995,-0.0070730828
10-10-1995,-0.001469647458
10-11-1995,0.003359191024
10-12-1995,0.006281710558
10-13-1995,0.002400960384
10-16-1995,-0.00251497006
10-17-1995,0.006431916025
10-18-1995,0.001124782712
10-19-1995,0.005464387852
10-20-1995,-0.005400829595
10-23-1995,-0.004085384537
10-24-1995,0.002529655078
10-25-1995,-0.006938998193
10-26-1995,-0.009871753052
10-27-1995,0.005167152171
10-30-1995,0.006123857168
10-31-1995,-0.003000428633
11-01-1995,0.00467755804
11-02-1995,0.009414261751
11-03-1995,0.001441362002
11-06-1995,-0.003572819479
11-07-1995,-0.003636610815
11-08-1995,0.009192932187
11-09-1995,0.002619526457
11-10-1995,-0.0009102248593
11-13-1995,-0.0007085976515
11-14-1995,-0.00508188418
11-15-1995,0.00792479085
11-16-1995,0.005690618897
11-17-1995,0.004570261493
11-20-1995,-0.005366040629
11-21-1995,0.00567981905
11-22-1995,-0.00306544049
11-24-1995,0.002623663102
11-27-1995,0.002250112506
11-28-1995,0.008531231291
11-29-1995,0.001962239261
11-30-1995,-0.003735764597
12-01-1995,0.002659530535
12-04-1995,0.01103825497
12-05-1995,0.006518055012
12-06-1995,0.004047403186
12-07-1995,-0.006465864749
12-08-1995,0.002126036646
12-11-1995,0.003303750729
12-12-1995,-0.00119447314
12-13-1995,0.004702802288
12-14-1995,-0.007672634271
12-15-1995,-0.000940154315
12-18-1995,-0.01546224486
12-19-1995,0.008437566948
12-20-1995,-0.009788701322
12-21-1995,0.00750899429
12-22-1995,0.002391521565
12-26-1995,0.003840183021
12-27-1995,0.0003744098974
12-28-1995,-0.0006671765414
12-29-1995,0.002947306715
01-02-1996,0.007793093371
01-03-1996,0.0009504937735
01-04-1996,-0.005826305286
01-05-1996,-0.001602719767
01-08-1996,0.002837638436
01-09-1996,-0.0145684442
01-10-1996,-0.01799983592
01-11-1996,0.007034487368
01-12-1996,-0.00146012046
01-15-1996,-0.003306691481
01-16-1996,0.01437097796
01-17-1996,-0.003402143186
01-18-1996,0.003083925656
01-19-1996,0.005902275418
01-22-1996,0.002566072275
01-23-1996,-0.0009944571242
01-24-1996,0.01170058258
01-25-1996,-0.004726111362
01-26-1996,0.007438860347
01-29-1996,0.004182619607
01-30-1996,0.00949985582
01-31-1996,0.009315242403
02-01-1996,0.003836357347
02-02-1996,-0.004103624346
02-05-1996,0.008791519879
02-06-1996,0.007639181204
02-07-1996,0.005569910108
02-08-1996,0.009447171234
02-09-1996,0.0004572682793
02-12-1996,0.007739537151
02-13-1996,-0.001421120266
02-14-1996,-0.007463929388
02-15-1996,-0.006498062784
02-16-1996,-0.005128047657
02-20-1996,-0.01131207753
02-21-1996,0.01162881449
02-22-1996,0.01660237618
02-23-1996,0.0003339100871
02-26-1996,-0.01307883717
02-27-1996,-0.004950342834
02-28-1996,-0.003847104629
02-29-1996,-0.006700271423
03-01-1996,0.006152116547
03-04-1996,0.009994257957
03-05-1996,0.007652002889
03-06-1996,-0.005779289102
03-07-1996,0.002530674847
03-08-1996,-0.03082689513
03-11-1996,0.01029202841
03-12-1996,-0.004577981938
03-13-1996,0.002291669937
03-14-1996,0.00363323154
03-15-1996,0.0008738121616
03-18-1996,0.01749216594
03-19-1996,-0.001470926224
03-20-1996,-0.002623946969
03-21-1996,-0.001215422013
03-22-1996,0.002202744959
03-25-1996,-0.0008914573791
03-26-1996,0.004507414928
03-27-1996,-0.006217743541
03-28-1996,0.00004623137261
03-29-1996,-0.005300952322
04-01-1996,0.01274980635
04-02-1996,0.002340415768
04-03-1996,0.0009461892989
04-04-1996,-0.00003049338294
04-08-1996,-0.01771719574
04-09-1996,-0.003182043959
04-10-1996,-0.0135318208
04-11-1996,-0.003662194159
04-12-1996,0.008761367597
04-15-1996,0.009077916163
04-16-1996,0.00390667559
04-17-1996,-0.005255813953
04-18-1996,0.003117158398
04-19-1996,0.002268454499
04-22-1996,0.004371618584
04-23-1996,0.005695411258
04-24-1996,-0.002163970656
04-25-1996,0.004152760047
04-26-1996,0.0009037021153
04-29-1996,0.001071220886
04-30-1996,0.00001528677999
05-01-1996,0.0006267483987
05-02-1996,-0.01711020807
05-03-1996,-0.002720009947
05-06-1996,-0.001277995106
05-07-1996,-0.00397933865
05-08-1996,0.01019960518
05-09-1996,0.001039130232
05-10-1996,0.01030304908
05-13-1996,0.0144458587
05-14-1996,0.006182824145
05-15-1996,-0.0002704326923
05-16-1996,-0.0008566018455
05-17-1996,0.006106640596
05-20-1996,0.006338670374
05-21-1996,-0.0005793656689
05-22-1996,0.008413104227
05-23-1996,-0.003567111819
05-24-1996,0.003713017751
05-28-1996,-0.009255574715
05-29-1996,-0.006396620204
05-30-1996,0.005644304044
05-31-1996,-0.003841000447
06-03-1996,-0.002152080344
06-04-1996,0.007308890486
06-05-1996,0.008742714405
06-06-1996,-0.007974176051
06-07-1996,0.0004160290032
06-10-1996,-0.00170797998
06-11-1996,-0.001770411807
06-12-1996,-0.002876432627
06-13-1996,-0.001674040416
06-14-1996,-0.003099173554
06-17-1996,-0.00103626943
06-18-1996,-0.004660532804
06-19-1996,-0.0001510437121
06-20-1996,0.0002114931416
06-21-1996,0.00715903942
06-24-1996,0.003014216304
06-25-1996,-0.0005531883083
06-26-1996,-0.006118358066
06-27-1996,0.006261382622
06-28-1996,0.003111210829
07-01-1996,0.007828459806
07-02-1996,-0.003358584364
07-03-1996,-0.001796291623
07-05-1996,-0.02224866151
07-08-1996,-0.007453151618
07-09-1996,0.003386765562
07-10-1996,0.00200076365
07-11-1996,-0.01583696613
07-12-1996,0.0008053649697
07-15-1996,-0.02536405701
07-16-1996,-0.002270562083
07-17-1996,0.00907108869
07-18-1996,0.01496680177
07-19-1996,-0.007505127727
07-22-1996,-0.007765409484
07-23-1996,-0.01088723038
07-24-1996,-0.0003509499577
07-25-1996,0.007212957791
07-26-1996,0.007494019044
07-29-1996,-0.007847145778
07-30-1996,0.006894802745
07-31-1996,0.007382803891
08-01-1996,0.01573560434
08-02-1996,0.01918402511
08-05-1996,-0.003411372247
08-06-1996,0.003256440937
08-07-1996,0.002687279205
08-08-1996,-0.00236388822
08-09-1996,-0.0007395221781
08-12-1996,0.00554296934
08-13-1996,-0.00836625261
08-14-1996,0.002802181157
08-15-1996,0.0003474057851
08-16-1996,0.004424110648
08-19-1996,0.002059500008
08-20-1996,-0.001335173573
08-21-1996,-0.0009313644489
08-22-1996,0.00843520231
08-23-1996,-0.005442237729
08-26-1996,-0.004722426278
08-27-1996,0.003795866723
08-28-1996,-0.002385954382
08-29-1996,-0.01114604173
08-30-1996,-0.0082293885
09-03-1996,0.004187180785
09-04-1996,0.001359359726
09-05-1996,-0.009411082808
09-06-1996,0.009608277901
09-09-1996,0.01232308443
09-10-1996,0.00007532843196
09-11-1996,0.005227399406
09-12-1996,0.005799664309
09-13-1996,0.01399091112
09-16-1996,0.005054809416
09-17-1996,-0.001520512296
09-18-1996,-0.002152458488
09-19-1996,0.002245146521
09-20-1996,0.005900439239
09-23-1996,-0.0008005472832
09-24-1996,-0.001267334809
09-25-1996,0.0003208821342
09-26-1996,0.00004374261843
09-27-1996,0.0004811477561
09-30-1996,0.00166134744
10-01-1996,0.002546084123
10-02-1996,0.007154466825
10-03-1996,-0.001772308756
10-04-1996,0.01252923006
10-07-1996,0.002680124312
10-08-1996,-0.003838826172
10-09-1996,-0.005566339347
10-10-1996,-0.003057094469
10-11-1996,0.008709923554
10-14-1996,0.004110410185
10-15-1996,-0.001378741792
10-16-1996,0.002618956118
10-17-1996,0.003662639656
10-18-1996,0.005417332636
10-21-1996,-0.001364621142
10-22-1996,-0.004620694513
10-23-1996,0.0009907015582
10-24-1996,-0.007041158256
10-25-1996,-0.001950761082
10-28-1996,-0.005221708612
10-29-1996,0.006080945415
10-30-1996,-0.0008553100499
10-31-1996,0.006234840919
11-01-1996,-0.002126845038
11-04-1996,0.004205919548
11-05-1996,0.01048490937
11-06-1996,0.01463298513
11-07-1996,0.004223077879
11-08-1996,0.004356490071
11-11-1996,0.001436742289
11-12-1996,-0.00315629825
11-13-1996,0.002151982017
11-14-1996,0.006496792636
11-15-1996,0.002364515954
11-18-1996,-0.0008134269678
11-19-1996,0.006974030555
11-20-1996,0.00241187884
11-21-1996,-0.001613011627
11-22-1996,0.008051161225
11-25-1996,0.01108543801
11-26-1996,-0.001413418226
11-27-1996,-0.001269908461
11-29-1996,0.002675496689
12-02-1996,-0.0006076457689
12-03-1996,-0.01094427408
12-04-1996,-0.004249746084
12-05-1996,-0.0009663132465
12-06-1996,-0.006421451409
12-09-1996,0.01373715522
12-10-1996,-0.002960947503
12-11-1996,-0.009109880408
12-12-1996,-0.01543072375
12-13-1996,-0.0009049773756
12-16-1996,-0.01051273606
12-17-1996,0.007018225193
12-18-1996,0.007575340202
12-19-1996,0.01943844492
12-20-1996,0.004170242437
12-23-1996,-0.002603923244
12-24-1996,0.005502597333
12-26-1996,0.006377907673
12-27-1996,0.001283374348
12-30-1996,-0.003884829345
12-31-1996,-0.0173907276
01-02-1997,-0.005035505036
01-03-1997,0.0149523073
01-06-1997,-0.000508001016
01-07-1997,0.007463385274
01-08-1997,-0.006399107842
01-09-1997,0.008604909074
01-10-1997,0.006160164271
01-13-1997,0.00001316655695
01-14-1997,0.01231056866
01-15-1997,-0.002159040658
01-16-1997,0.003323774765
01-17-1997,0.00834037025
01-20-1997,0.0006828400995
01-21-1997,0.007750740312
01-22-1997,0.004484362224
01-23-1997,-0.01102730753
01-24-1997,-0.009053963681
01-27-1997,-0.007138036651
01-28-1997,0
01-29-1997,0.009777522156
01-30-1997,0.01510679612
